State,Date,Year,Month Name,Petrol Price
Abia,01/01/2016,2016,January,129.3
Abia,01/02/2016,2016,February,112.2
Abia,01/03/2016,2016,March,148.1
Abia,01/04/2016,2016,April,191.7
Abia,01/05/2016,2016,May,149.3
Abia,01/06/2016,2016,June,147.9
Abia,01/07/2016,2016,July,152.3
Abia,01/08/2016,2016,August,147.2
Abia,01/09/2016,2016,September,147.1
Abia,01/10/2016,2016,October,148.3
Abia,01/11/2016,2016,November,146.8
Abia,01/12/2016,2016,December,147.1
Abia,01/01/2017,2017,January,148.6
Abia,01/02/2017,2017,February,147.5384615
Abia,01/03/2017,2017,March,150.4285714
Abia,01/04/2017,2017,April,148.5
Abia,01/05/2017,2017,May,151.9375
Abia,01/06/2017,2017,June,149.6875
Abia,01/07/2017,2017,July,147
Abia,01/08/2017,2017,August,144.6666667
Abia,01/09/2017,2017,September,144.5
Abia,01/10/2017,2017,October,147.8571429
Abia,01/11/2017,2017,November,147.5
Abia,01/12/2017,2017,December,220.4
Abia,01/01/2018,2018,January,227.5
Abia,01/02/2018,2018,February,191.125
Abia,01/03/2018,2018,March,164.5
Abia,01/04/2018,2018,April,147.55
Abia,01/05/2018,2018,May,145.45
Abia,01/06/2018,2018,June,146.3333333
Abia,01/07/2018,2018,July,146.5
Abia,01/08/2018,2018,August,147
Abia,01/09/2018,2018,September,146.3
Abia,01/10/2018,2018,October,147.6666667
Abia,01/11/2018,2018,November,150.6666667
Abia,01/12/2018,2018,December,144.7222222
Abia,01/01/2019,2019,January,144.6521739
Abia,01/02/2019,2019,February,145.9285714
Abia,01/03/2019,2019,March,146.12
Abia,01/05/2019,2019,May,145.6428571
Abia,01/06/2019,2019,June,145.6666667
Abia,01/07/2019,2019,July,145.2352941
Abia,01/08/2019,2019,August,146.71
Abia,01/09/2019,2019,September,146.7333333
Abia,01/10/2019,2019,October,147.0909091
Abia,01/11/2019,2019,November,150.6875
Abia,01/12/2019,2019,December,147.3333333
Abia,01/01/2020,2020,January,146.13
Abia,01/02/2020,2020,February,146.8666667
Abia,01/03/2020,2020,March,145.9090909
Abia,01/04/2020,2020,April,128.125
Abia,01/05/2020,2020,May,126.3333333
Abia,01/06/2020,2020,June,124.6
Abia,01/07/2020,2020,July,144.9285714
Abia,01/08/2020,2020,August,152
Abia,01/09/2020,2020,September,163.3076923
Abia,01/10/2020,2020,October,162
Abia,01/11/2020,2020,November,178.7
Abia,01/12/2020,2020,December,176.1875
Abia,01/01/2021,2021,January,173.75
Abia,01/02/2021,2021,February,180
Abia,01/03/2021,2021,March,183.1428571
Abia,01/04/2021,2021,April,175.9166667
Abia,01/05/2021,2021,May,171.8461538
Abia,01/06/2021,2021,June,171.875
Abia,01/07/2021,2021,July,167.0434783
Abia,01/08/2021,2021,August,173.1428571
Abia,01/09/2021,2021,September,172.5
Abia,01/10/2021,2021,October,170.25
Abia,01/11/2021,2021,November,178.1666667
Abia,01/12/2021,2021,December,166.3333333
Abia,01/01/2022,2022,January,177.3333333
Abia,01/02/2022,2022,February,178.2307692
Abia,01/03/2022,2022,March,210.3076923
Abia,01/04/2022,2022,April,195.27
Abia,01/05/2022,2022,May,193.2
Abia,01/06/2022,2022,June,179.6666667
Abia,01/07/2022,2022,July,185.7333333
Abia,01/08/2022,2022,August,185
Abia,01/09/2022,2022,September,187.33
Abia,01/10/2022,2022,October,186.5625
Abia,01/11/2022,2022,November,195.22
Abia,01/12/2022,2022,December,203.6363636
Abia,01/01/2023,2023,January,300.6923077
Abia,01/02/2023,2023,February,288.5714286
Abia,01/03/2023,2023,March,300.5384615
Abia,01/04/2023,2023,April,284.2857143
Abia,01/05/2023,2023,May,236.25
Abia,01/06/2023,2023,June,552.7272727
Abia,01/07/2023,2023,July,643.125
Abia,01/08/2023,2023,August,631.3333333
Abia,01/09/2023,2023,September,630.6428571
Abia,01/10/2023,2023,October,621.25
Abia,01/11/2023,2023,November,654.3571429
Abia,01/12/2023,2023,December,690.5263158
Abia,01/01/2024,2024,January,687.5
Abia,01/02/2024,2024,February,688.62
Abia,01/03/2024,2024,March,710.8333333
Abia,01/04/2024,2024,April,706
Adamawa,01/01/2016,2016,January,93.5
Adamawa,01/02/2016,2016,February,111.7
Adamawa,01/03/2016,2016,March,133.5
Adamawa,01/04/2016,2016,April,138.5
Adamawa,01/05/2016,2016,May,145
Adamawa,01/06/2016,2016,June,156.7
Adamawa,01/07/2016,2016,July,145
Adamawa,01/08/2016,2016,August,145
Adamawa,01/09/2016,2016,September,145
Adamawa,01/10/2016,2016,October,145
Adamawa,01/11/2016,2016,November,146.3
Adamawa,01/12/2016,2016,December,145
Adamawa,01/01/2017,2017,January,145
Adamawa,01/02/2017,2017,February,145
Adamawa,01/03/2017,2017,March,153.3333333
Adamawa,01/04/2017,2017,April,156.6666667
Adamawa,01/05/2017,2017,May,160
Adamawa,01/06/2017,2017,June,162.5
Adamawa,01/07/2017,2017,July,160
Adamawa,01/08/2017,2017,August,144
Adamawa,01/09/2017,2017,September,143
Adamawa,01/10/2017,2017,October,146.6666667
Adamawa,01/11/2017,2017,November,145
Adamawa,01/12/2017,2017,December,170
Adamawa,01/01/2018,2018,January,170
Adamawa,01/02/2018,2018,February,150
Adamawa,01/03/2018,2018,March,173
Adamawa,01/04/2018,2018,April,160.33
Adamawa,01/05/2018,2018,May,150.11
Adamawa,01/06/2018,2018,June,145
Adamawa,01/07/2018,2018,July,145.2857143
Adamawa,01/08/2018,2018,August,148.3333333
Adamawa,01/09/2018,2018,September,150
Adamawa,01/10/2018,2018,October,150.8333333
Adamawa,01/11/2018,2018,November,149.3312996
Adamawa,01/12/2018,2018,December,145
Adamawa,01/01/2019,2019,January,145
Adamawa,01/02/2019,2019,February,143.7777778
Adamawa,01/03/2019,2019,March,145.14
Adamawa,01/04/2019,2019,April,146.6
Adamawa,01/05/2019,2019,May,145.4444444
Adamawa,01/06/2019,2019,June,145.8
Adamawa,01/07/2019,2019,July,143.25
Adamawa,01/08/2019,2019,August,146.37
Adamawa,01/09/2019,2019,September,145
Adamawa,01/10/2019,2019,October,144.7
Adamawa,01/11/2019,2019,November,149.8461538
Adamawa,01/12/2019,2019,December,145.9411765
Adamawa,01/01/2020,2020,January,146.8
Adamawa,01/02/2020,2020,February,146.6666667
Adamawa,01/03/2020,2020,March,146
Adamawa,01/04/2020,2020,April,133.75
Adamawa,01/05/2020,2020,May,130.6666667
Adamawa,01/06/2020,2020,June,138
Adamawa,01/07/2020,2020,July,145
Adamawa,01/08/2020,2020,August,146.8888889
Adamawa,01/09/2020,2020,September,161.125
Adamawa,01/10/2020,2020,October,161
Adamawa,01/11/2020,2020,November,166.1666667
Adamawa,01/12/2020,2020,December,163.1428571
Adamawa,01/01/2021,2021,January,166.25
Adamawa,01/02/2021,2021,February,165
Adamawa,01/03/2021,2021,March,162.1666667
Adamawa,01/04/2021,2021,April,159.4
Adamawa,01/05/2021,2021,May,163.5
Adamawa,01/06/2021,2021,June,161.625
Adamawa,01/07/2021,2021,July,173.6666667
Adamawa,01/08/2021,2021,August,162.6666667
Adamawa,01/09/2021,2021,September,166.4
Adamawa,01/10/2021,2021,October,167.08
Adamawa,01/11/2021,2021,November,160.8571429
Adamawa,01/12/2021,2021,December,164.4444444
Adamawa,01/01/2022,2022,January,159.8888889
Adamawa,01/02/2022,2022,February,169
Adamawa,01/03/2022,2022,March,176.625
Adamawa,01/04/2022,2022,April,165.29
Adamawa,01/05/2022,2022,May,166.4
Adamawa,01/06/2022,2022,June,190.6666667
Adamawa,01/07/2022,2022,July,207.5714286
Adamawa,01/08/2022,2022,August,179
Adamawa,01/09/2022,2022,September,189.17
Adamawa,01/10/2022,2022,October,200.3333333
Adamawa,01/11/2022,2022,November,205.4
Adamawa,01/12/2022,2022,December,210.5
Adamawa,01/01/2023,2023,January,260.5
Adamawa,01/02/2023,2023,February,300.6666667
Adamawa,01/03/2023,2023,March,305.3333333
Adamawa,01/04/2023,2023,April,291.25
Adamawa,01/05/2023,2023,May,238.8888889
Adamawa,01/06/2023,2023,June,551.25
Adamawa,01/07/2023,2023,July,630
Adamawa,01/08/2023,2023,August,594.8125
Adamawa,01/09/2023,2023,September,621.4285714
Adamawa,01/10/2023,2023,October,615.7142857
Adamawa,01/11/2023,2023,November,638.375
Adamawa,01/12/2023,2023,December,745.7142857
Adamawa,01/01/2024,2024,January,671.4
Adamawa,01/02/2024,2024,February,680.42
Adamawa,01/03/2024,2024,March,735
Adamawa,01/04/2024,2024,April,741.6666667
Akwa Ibom,01/01/2016,2016,January,120
Akwa Ibom,01/02/2016,2016,February,102.5
Akwa Ibom,01/03/2016,2016,March,148
Akwa Ibom,01/04/2016,2016,April,180
Akwa Ibom,01/05/2016,2016,May,146.3
Akwa Ibom,01/06/2016,2016,June,145.7
Akwa Ibom,01/07/2016,2016,July,157.8
Akwa Ibom,01/08/2016,2016,August,146
Akwa Ibom,01/09/2016,2016,September,142.5
Akwa Ibom,01/10/2016,2016,October,146.3
Akwa Ibom,01/11/2016,2016,November,145.9
Akwa Ibom,01/12/2016,2016,December,143.8
Akwa Ibom,01/01/2017,2017,January,145.9
Akwa Ibom,01/02/2017,2017,February,150
Akwa Ibom,01/03/2017,2017,March,149.2857143
Akwa Ibom,01/04/2017,2017,April,147.5
Akwa Ibom,01/05/2017,2017,May,149.375
Akwa Ibom,01/06/2017,2017,June,149.5833333
Akwa Ibom,01/07/2017,2017,July,145
Akwa Ibom,01/08/2017,2017,August,144.55
Akwa Ibom,01/09/2017,2017,September,143.2727273
Akwa Ibom,01/10/2017,2017,October,146
Akwa Ibom,01/11/2017,2017,November,150.33
Akwa Ibom,01/12/2017,2017,December,166.5
Akwa Ibom,01/01/2018,2018,January,201.25
Akwa Ibom,01/02/2018,2018,February,183.8888889
Akwa Ibom,01/03/2018,2018,March,164
Akwa Ibom,01/04/2018,2018,April,154
Akwa Ibom,01/05/2018,2018,May,159.44
Akwa Ibom,01/06/2018,2018,June,145
Akwa Ibom,01/07/2018,2018,July,145.5833333
Akwa Ibom,01/08/2018,2018,August,145.4166667
Akwa Ibom,01/09/2018,2018,September,145.5
Akwa Ibom,01/10/2018,2018,October,145
Akwa Ibom,01/11/2018,2018,November,144.5454545
Akwa Ibom,01/12/2018,2018,December,145
Akwa Ibom,01/01/2019,2019,January,145
Akwa Ibom,01/02/2019,2019,February,144.7777778
Akwa Ibom,01/03/2019,2019,March,145
Akwa Ibom,01/04/2019,2019,April,145.9090909
Akwa Ibom,01/05/2019,2019,May,145.5
Akwa Ibom,01/06/2019,2019,June,145
Akwa Ibom,01/07/2019,2019,July,145.4166667
Akwa Ibom,01/08/2019,2019,August,145
Akwa Ibom,01/09/2019,2019,September,145
Akwa Ibom,01/10/2019,2019,October,144.8181818
Akwa Ibom,01/11/2019,2019,November,143.8333333
Akwa Ibom,01/12/2019,2019,December,144.8181818
Akwa Ibom,01/01/2020,2020,January,145
Akwa Ibom,01/02/2020,2020,February,145.7692308
Akwa Ibom,01/03/2020,2020,March,145
Akwa Ibom,01/04/2020,2020,April,127
Akwa Ibom,01/05/2020,2020,May,125.6666667
Akwa Ibom,01/06/2020,2020,June,125.6
Akwa Ibom,01/07/2020,2020,July,144
Akwa Ibom,01/08/2020,2020,August,149.0909091
Akwa Ibom,01/09/2020,2020,September,162.6666667
Akwa Ibom,01/10/2020,2020,October,162.0909091
Akwa Ibom,01/11/2020,2020,November,166.5
Akwa Ibom,01/12/2020,2020,December,166.62
Akwa Ibom,01/01/2021,2021,January,162.9090909
Akwa Ibom,01/02/2021,2021,February,167.1111111
Akwa Ibom,01/03/2021,2021,March,172.5
Akwa Ibom,01/04/2021,2021,April,169.3
Akwa Ibom,01/05/2021,2021,May,165
Akwa Ibom,01/06/2021,2021,June,165.5454545
Akwa Ibom,01/07/2021,2021,July,164.7272727
Akwa Ibom,01/08/2021,2021,August,165.8333333
Akwa Ibom,01/09/2021,2021,September,165.0833333
Akwa Ibom,01/10/2021,2021,October,164.75
Akwa Ibom,01/11/2021,2021,November,167.5
Akwa Ibom,01/12/2021,2021,December,167.8
Akwa Ibom,01/01/2022,2022,January,168.3636364
Akwa Ibom,01/02/2022,2022,February,168.3636364
Akwa Ibom,01/03/2022,2022,March,197.3076923
Akwa Ibom,01/04/2022,2022,April,194.53
Akwa Ibom,01/05/2022,2022,May,180.75
Akwa Ibom,01/06/2022,2022,June,176
Akwa Ibom,01/07/2022,2022,July,186.25
Akwa Ibom,01/08/2022,2022,August,185
Akwa Ibom,01/09/2022,2022,September,187.78
Akwa Ibom,01/10/2022,2022,October,188.4545455
Akwa Ibom,01/11/2022,2022,November,189.33
Akwa Ibom,01/12/2022,2022,December,200.25
Akwa Ibom,01/01/2023,2023,January,319
Akwa Ibom,01/02/2023,2023,February,255.5
Akwa Ibom,01/03/2023,2023,March,305.5555556
Akwa Ibom,01/04/2023,2023,April,295.875
Akwa Ibom,01/05/2023,2023,May,239
Akwa Ibom,01/06/2023,2023,June,541
Akwa Ibom,01/07/2023,2023,July,558.75
Akwa Ibom,01/08/2023,2023,August,642.5
Akwa Ibom,01/09/2023,2023,September,636.6666667
Akwa Ibom,01/10/2023,2023,October,633.3333333
Akwa Ibom,01/11/2023,2023,November,675
Akwa Ibom,01/12/2023,2023,December,671.6666667
Akwa Ibom,01/01/2024,2024,January,677
Akwa Ibom,01/02/2024,2024,February,678
Akwa Ibom,01/03/2024,2024,March,704.4444444
Akwa Ibom,01/04/2024,2024,April,692.5
Anambra,01/01/2016,2016,January,119.8
Anambra,01/02/2016,2016,February,100.4
Anambra,01/03/2016,2016,March,136.5
Anambra,01/04/2016,2016,April,193.9
Anambra,01/05/2016,2016,May,147.1
Anambra,01/06/2016,2016,June,145.5
Anambra,01/07/2016,2016,July,147.3
Anambra,01/08/2016,2016,August,149.6
Anambra,01/09/2016,2016,September,144.5
Anambra,01/10/2016,2016,October,145.9
Anambra,01/11/2016,2016,November,145.2
Anambra,01/12/2016,2016,December,147.9
Anambra,01/01/2017,2017,January,145.7
Anambra,01/02/2017,2017,February,147.2727273
Anambra,01/03/2017,2017,March,148
Anambra,01/04/2017,2017,April,147.7272727
Anambra,01/05/2017,2017,May,147.8888889
Anambra,01/06/2017,2017,June,148.3333333
Anambra,01/07/2017,2017,July,147.1428571
Anambra,01/08/2017,2017,August,144.6428571
Anambra,01/09/2017,2017,September,144.1333333
Anambra,01/10/2017,2017,October,145.7142857
Anambra,01/11/2017,2017,November,145.86
Anambra,01/12/2017,2017,December,210
Anambra,01/01/2018,2018,January,211.6666667
Anambra,01/02/2018,2018,February,183.6666667
Anambra,01/03/2018,2018,March,166.88
Anambra,01/04/2018,2018,April,151.33
Anambra,01/05/2018,2018,May,150.87
Anambra,01/06/2018,2018,June,151.4285714
Anambra,01/07/2018,2018,July,145.8461538
Anambra,01/08/2018,2018,August,145.1428571
Anambra,01/09/2018,2018,September,144.875
Anambra,01/10/2018,2018,October,145
Anambra,01/11/2018,2018,November,145
Anambra,01/12/2018,2018,December,145.4210526
Anambra,01/01/2019,2019,January,144.9
Anambra,01/02/2019,2019,February,144.8666667
Anambra,01/03/2019,2019,March,144.57
Anambra,01/04/2019,2019,April,146.9047619
Anambra,01/05/2019,2019,May,145.6153846
Anambra,01/06/2019,2019,June,145.35
Anambra,01/07/2019,2019,July,146.1538462
Anambra,01/08/2019,2019,August,145.41
Anambra,01/09/2019,2019,September,146.5384615
Anambra,01/10/2019,2019,October,146.1538462
Anambra,01/11/2019,2019,November,145
Anambra,01/12/2019,2019,December,144.8571429
Anambra,01/01/2020,2020,January,144.87
Anambra,01/02/2020,2020,February,144.7857143
Anambra,01/03/2020,2020,March,145
Anambra,01/04/2020,2020,April,126.7857143
Anambra,01/05/2020,2020,May,124.8461538
Anambra,01/06/2020,2020,June,125
Anambra,01/07/2020,2020,July,144.1714286
Anambra,01/08/2020,2020,August,148.9285714
Anambra,01/09/2020,2020,September,162.6153846
Anambra,01/10/2020,2020,October,163
Anambra,01/11/2020,2020,November,169.7692308
Anambra,01/12/2020,2020,December,164.3333333
Anambra,01/01/2021,2021,January,165.2857143
Anambra,01/02/2021,2021,February,166.8
Anambra,01/03/2021,2021,March,175.8571429
Anambra,01/04/2021,2021,April,169.75
Anambra,01/05/2021,2021,May,168.2727273
Anambra,01/06/2021,2021,June,168
Anambra,01/07/2021,2021,July,167.6666667
Anambra,01/08/2021,2021,August,166
Anambra,01/09/2021,2021,September,162.6923077
Anambra,01/10/2021,2021,October,165
Anambra,01/11/2021,2021,November,170.8461538
Anambra,01/12/2021,2021,December,166.3636364
Anambra,01/01/2022,2022,January,169.3333333
Anambra,01/02/2022,2022,February,184.0909091
Anambra,01/03/2022,2022,March,204.6666667
Anambra,01/04/2022,2022,April,170.33
Anambra,01/05/2022,2022,May,181.3333333
Anambra,01/06/2022,2022,June,177.1428571
Anambra,01/07/2022,2022,July,185.6666667
Anambra,01/08/2022,2022,August,194.5238095
Anambra,01/09/2022,2022,September,191.67
Anambra,01/10/2022,2022,October,192.6
Anambra,01/11/2022,2022,November,206.11
Anambra,01/12/2022,2022,December,204.6666667
Anambra,01/01/2023,2023,January,306.9444444
Anambra,01/02/2023,2023,February,310.8333333
Anambra,01/03/2023,2023,March,286.1111111
Anambra,01/04/2023,2023,April,271.8181818
Anambra,01/05/2023,2023,May,224.2857143
Anambra,01/06/2023,2023,June,534.4444444
Anambra,01/07/2023,2023,July,613.0833333
Anambra,01/08/2023,2023,August,620.4666667
Anambra,01/09/2023,2023,September,619.2307692
Anambra,01/10/2023,2023,October,623.6666667
Anambra,01/11/2023,2023,November,659.1666667
Anambra,01/12/2023,2023,December,680
Anambra,01/01/2024,2024,January,680
Anambra,01/02/2024,2024,February,685.17
Anambra,01/03/2024,2024,March,701.25
Anambra,01/04/2024,2024,April,707.8571429
Bauchi,01/01/2016,2016,January,117.3
Bauchi,01/02/2016,2016,February,94.2
Bauchi,01/03/2016,2016,March,156.7
Bauchi,01/04/2016,2016,April,128.6
Bauchi,01/05/2016,2016,May,151.3
Bauchi,01/06/2016,2016,June,145
Bauchi,01/07/2016,2016,July,145.1
Bauchi,01/08/2016,2016,August,146.4
Bauchi,01/09/2016,2016,September,146.7
Bauchi,01/10/2016,2016,October,145
Bauchi,01/11/2016,2016,November,148.9
Bauchi,01/12/2016,2016,December,147.2
Bauchi,01/01/2017,2017,January,149.2
Bauchi,01/02/2017,2017,February,148.8571429
Bauchi,01/03/2017,2017,March,147.75
Bauchi,01/04/2017,2017,April,150.4545455
Bauchi,01/05/2017,2017,May,147.5
Bauchi,01/06/2017,2017,June,152.5
Bauchi,01/07/2017,2017,July,145.375
Bauchi,01/08/2017,2017,August,145
Bauchi,01/09/2017,2017,September,144.625
Bauchi,01/10/2017,2017,October,147.375
Bauchi,01/11/2017,2017,November,144.9
Bauchi,01/12/2017,2017,December,159.75
Bauchi,01/01/2018,2018,January,186.875
Bauchi,01/02/2018,2018,February,151
Bauchi,01/03/2018,2018,March,145.57
Bauchi,01/04/2018,2018,April,144.17
Bauchi,01/05/2018,2018,May,144.93
Bauchi,01/06/2018,2018,June,147.9
Bauchi,01/07/2018,2018,July,145.4
Bauchi,01/08/2018,2018,August,143.8888889
Bauchi,01/09/2018,2018,September,144
Bauchi,01/10/2018,2018,October,144.5714286
Bauchi,01/11/2018,2018,November,144.4638409
Bauchi,01/12/2018,2018,December,144.2
Bauchi,01/01/2019,2019,January,145.25
Bauchi,01/02/2019,2019,February,144.5
Bauchi,01/03/2019,2019,March,143.89
Bauchi,01/04/2019,2019,April,145.6666667
Bauchi,01/05/2019,2019,May,144.5
Bauchi,01/06/2019,2019,June,145.5
Bauchi,01/07/2019,2019,July,143.9
Bauchi,01/08/2019,2019,August,145
Bauchi,01/09/2019,2019,September,144
Bauchi,01/10/2019,2019,October,144
Bauchi,01/11/2019,2019,November,148.2142857
Bauchi,01/12/2019,2019,December,144.4761905
Bauchi,01/01/2020,2020,January,146.56
Bauchi,01/02/2020,2020,February,145.7142857
Bauchi,01/03/2020,2020,March,145.2857143
Bauchi,01/04/2020,2020,April,139.125
Bauchi,01/05/2020,2020,May,136.1
Bauchi,01/06/2020,2020,June,130.1818182
Bauchi,01/07/2020,2020,July,143.0833333
Bauchi,01/08/2020,2020,August,148.6666667
Bauchi,01/09/2020,2020,September,161.1428571
Bauchi,01/10/2020,2020,October,160.375
Bauchi,01/11/2020,2020,November,161.7777778
Bauchi,01/12/2020,2020,December,162.5714286
Bauchi,01/01/2021,2021,January,163.375
Bauchi,01/02/2021,2021,February,163.5
Bauchi,01/03/2021,2021,March,164
Bauchi,01/04/2021,2021,April,163.2222222
Bauchi,01/05/2021,2021,May,163.75
Bauchi,01/06/2021,2021,June,166
Bauchi,01/07/2021,2021,July,164.9
Bauchi,01/08/2021,2021,August,165.625
Bauchi,01/09/2021,2021,September,162.9090909
Bauchi,01/10/2021,2021,October,164.1428571
Bauchi,01/11/2021,2021,November,165.8
Bauchi,01/12/2021,2021,December,166.6666667
Bauchi,01/01/2022,2022,January,166
Bauchi,01/02/2022,2022,February,170.7142857
Bauchi,01/03/2022,2022,March,182.125
Bauchi,01/04/2022,2022,April,166.27
Bauchi,01/05/2022,2022,May,165.7142857
Bauchi,01/06/2022,2022,June,180.3333333
Bauchi,01/07/2022,2022,July,200.8888889
Bauchi,01/08/2022,2022,August,178.5
Bauchi,01/09/2022,2022,September,185.89
Bauchi,01/10/2022,2022,October,193.8888889
Bauchi,01/11/2022,2022,November,195.14
Bauchi,01/12/2022,2022,December,205.5555556
Bauchi,01/01/2023,2023,January,245.4
Bauchi,01/02/2023,2023,February,250
Bauchi,01/03/2023,2023,March,273
Bauchi,01/04/2023,2023,April,256.25
Bauchi,01/05/2023,2023,May,205.5555556
Bauchi,01/06/2023,2023,June,547.7777778
Bauchi,01/07/2023,2023,July,617
Bauchi,01/08/2023,2023,August,627.1111111
Bauchi,01/09/2023,2023,September,626.375
Bauchi,01/10/2023,2023,October,650
Bauchi,01/11/2023,2023,November,650
Bauchi,01/12/2023,2023,December,675.2857143
Bauchi,01/01/2024,2024,January,650
Bauchi,01/02/2024,2024,February,688.5714286
Bauchi,01/03/2024,2024,March,707.1428571
Bauchi,01/04/2024,2024,April,718.75
Benue,01/01/2016,2016,January,121.7
Benue,01/02/2016,2016,February,104.8
Benue,01/03/2016,2016,March,131.7
Benue,01/04/2016,2016,April,134.5
Benue,01/05/2016,2016,May,162.3
Benue,01/06/2016,2016,June,146
Benue,01/07/2016,2016,July,148.3
Benue,01/08/2016,2016,August,145
Benue,01/09/2016,2016,September,146.4
Benue,01/10/2016,2016,October,145.9
Benue,01/11/2016,2016,November,148.7
Benue,01/12/2016,2016,December,145
Benue,01/01/2017,2017,January,145.5
Benue,01/02/2017,2017,February,157.5
Benue,01/03/2017,2017,March,152.5
Benue,01/04/2017,2017,April,155
Benue,01/05/2017,2017,May,158.1818182
Benue,01/06/2017,2017,June,151.25
Benue,01/07/2017,2017,July,159.0909091
Benue,01/08/2017,2017,August,143.5
Benue,01/09/2017,2017,September,143.625
Benue,01/10/2017,2017,October,150.8333333
Benue,01/11/2017,2017,November,145.5
Benue,01/12/2017,2017,December,172.6666667
Benue,01/01/2018,2018,January,223.3333333
Benue,01/02/2018,2018,February,155
Benue,01/03/2018,2018,March,153.53
Benue,01/04/2018,2018,April,156.25
Benue,01/05/2018,2018,May,160.31
Benue,01/06/2018,2018,June,146.4285714
Benue,01/07/2018,2018,July,146.3
Benue,01/08/2018,2018,August,145.5
Benue,01/09/2018,2018,September,150.4
Benue,01/10/2018,2018,October,153.3333333
Benue,01/11/2018,2018,November,150.4285714
Benue,01/12/2018,2018,December,146.6
Benue,01/01/2019,2019,January,150.0909091
Benue,01/02/2019,2019,February,146.0909091
Benue,01/03/2019,2019,March,144.75
Benue,01/04/2019,2019,April,145.8333333
Benue,01/05/2019,2019,May,143.6
Benue,01/06/2019,2019,June,144
Benue,01/07/2019,2019,July,145.1666667
Benue,01/08/2019,2019,August,145.16
Benue,01/09/2019,2019,September,147.1666667
Benue,01/10/2019,2019,October,146.75
Benue,01/11/2019,2019,November,144.1666667
Benue,01/12/2019,2019,December,148.5
Benue,01/01/2020,2020,January,146.14
Benue,01/02/2020,2020,February,146.2727273
Benue,01/03/2020,2020,March,146.2222222
Benue,01/04/2020,2020,April,130.5555556
Benue,01/05/2020,2020,May,128.3571429
Benue,01/06/2020,2020,June,129.525
Benue,01/07/2020,2020,July,143
Benue,01/08/2020,2020,August,150.375
Benue,01/09/2020,2020,September,161.6475
Benue,01/10/2020,2020,October,161.5
Benue,01/11/2020,2020,November,167.3533333
Benue,01/12/2020,2020,December,165.2222222
Benue,01/01/2021,2021,January,162.8888889
Benue,01/02/2021,2021,February,163.2857143
Benue,01/03/2021,2021,March,170.4285714
Benue,01/04/2021,2021,April,166.7142857
Benue,01/05/2021,2021,May,180.8333333
Benue,01/06/2021,2021,June,183.2857143
Benue,01/07/2021,2021,July,164.5
Benue,01/08/2021,2021,August,163.7142857
Benue,01/09/2021,2021,September,162.6666667
Benue,01/10/2021,2021,October,169
Benue,01/11/2021,2021,November,166.75
Benue,01/12/2021,2021,December,165.2
Benue,01/01/2022,2022,January,166.43
Benue,01/02/2022,2022,February,165.3571429
Benue,01/03/2022,2022,March,165.5
Benue,01/04/2022,2022,April,168.5
Benue,01/05/2022,2022,May,165.5
Benue,01/06/2022,2022,June,165
Benue,01/07/2022,2022,July,185.1538462
Benue,01/08/2022,2022,August,202.5
Benue,01/09/2022,2022,September,200
Benue,01/10/2022,2022,October,200.1333333
Benue,01/11/2022,2022,November,210.44
Benue,01/12/2022,2022,December,209
Benue,01/01/2023,2023,January,202.5
Benue,01/02/2023,2023,February,200
Benue,01/03/2023,2023,March,195
Benue,01/04/2023,2023,April,198.125
Benue,01/05/2023,2023,May,208.125
Benue,01/06/2023,2023,June,540
Benue,01/07/2023,2023,July,537
Benue,01/08/2023,2023,August,649.1428571
Benue,01/09/2023,2023,September,641.2857143
Benue,01/10/2023,2023,October,642
Benue,01/11/2023,2023,November,668.75
Benue,01/12/2023,2023,December,658.8888889
Benue,01/01/2024,2024,January,632.8445767
Benue,01/02/2024,2024,February,652.7272727
Benue,01/03/2024,2024,March,700.7
Benue,01/04/2024,2024,April,713.6363636
Borno,01/01/2016,2016,January,96.4
Borno,01/02/2016,2016,February,87.9
Borno,01/03/2016,2016,March,87
Borno,01/04/2016,2016,April,179.3
Borno,01/05/2016,2016,May,152.1
Borno,01/06/2016,2016,June,173
Borno,01/07/2016,2016,July,144.3
Borno,01/08/2016,2016,August,143.8
Borno,01/09/2016,2016,September,148.5
Borno,01/10/2016,2016,October,147.2
Borno,01/11/2016,2016,November,144
Borno,01/12/2016,2016,December,145
Borno,01/01/2017,2017,January,164.1
Borno,01/02/2017,2017,February,157.0833333
Borno,01/03/2017,2017,March,151
Borno,01/04/2017,2017,April,160.4545455
Borno,01/05/2017,2017,May,160
Borno,01/06/2017,2017,June,152.9166667
Borno,01/07/2017,2017,July,160.4545455
Borno,01/08/2017,2017,August,144.5454545
Borno,01/09/2017,2017,September,144.4
Borno,01/10/2017,2017,October,145.2307692
Borno,01/11/2017,2017,November,147
Borno,01/12/2017,2017,December,159.4444444
Borno,01/01/2018,2018,January,185.4761905
Borno,01/02/2018,2018,February,200.2857143
Borno,01/03/2018,2018,March,169.55
Borno,01/04/2018,2018,April,160
Borno,01/05/2018,2018,May,166.08
Borno,01/06/2018,2018,June,162.1666667
Borno,01/07/2018,2018,July,155
Borno,01/08/2018,2018,August,157
Borno,01/09/2018,2018,September,147
Borno,01/10/2018,2018,October,152.1666667
Borno,01/11/2018,2018,November,152.9230769
Borno,01/12/2018,2018,December,149.5
Borno,01/01/2019,2019,January,145.625
