State,Date,Year,Month Name,Diesel Price
Taraba,01/08/2015,2015,August,188.75
Taraba,01/09/2015,2015,September,154
Taraba,01/10/2015,2015,October,182
Taraba,01/11/2015,2015,November,198
Taraba,01/12/2015,2015,December,252.5
Taraba,01/01/2016,2016,January,175
Taraba,01/02/2016,2016,February,160
Taraba,01/03/2016,2016,March,138.3333333
Taraba,01/04/2016,2016,April,165
Taraba,01/05/2016,2016,May,145
Taraba,01/06/2016,2016,June,200
Taraba,01/07/2016,2016,July,249
Taraba,01/08/2016,2016,August,191.2
Taraba,01/09/2016,2016,September,188.3333333
Taraba,01/10/2016,2016,October,180
Taraba,01/11/2016,2016,November,188
Taraba,01/12/2016,2016,December,185
Taraba,01/01/2017,2017,January,200
Taraba,01/02/2017,2017,February,255.1833333
Taraba,01/03/2017,2017,March,216.6666667
Taraba,01/04/2017,2017,April,234.2857143
Taraba,01/05/2017,2017,May,218.5714286
Taraba,01/06/2017,2017,June,221.6666667
Taraba,01/07/2017,2017,July,228.5714286
Taraba,01/08/2017,2017,August,221.4285714
Taraba,01/09/2017,2017,September,198
Taraba,01/10/2017,2017,October,198.5
Taraba,01/11/2017,2017,November,217.5
Taraba,01/12/2017,2017,December,252.5
Taraba,01/01/2018,2018,January,250.25
Taraba,01/02/2018,2018,February,232
Taraba,01/03/2018,2018,March,254.2857143
Taraba,01/04/2018,2018,April,250
Taraba,01/05/2018,2018,May,253.3333333
Taraba,01/06/2018,2018,June,255.12
Taraba,01/07/2018,2018,July,231.25
Taraba,01/08/2018,2018,August,231.6666667
Taraba,01/09/2018,2018,September,235
Taraba,01/10/2018,2018,October,223.3333333
Taraba,01/11/2018,2018,November,238
Taraba,01/12/2018,2018,December,227.5
Taraba,01/01/2019,2019,January,226
Taraba,01/02/2019,2019,February,236.25
Taraba,01/03/2019,2019,March,237.1428571
Taraba,01/04/2019,2019,April,238.24
Taraba,01/05/2019,2019,May,227.1428571
Taraba,01/06/2019,2019,June,250
Taraba,01/07/2019,2019,July,233.75
Taraba,01/08/2019,2019,August,250.75
Taraba,01/09/2019,2019,September,234.375
Taraba,01/10/2019,2019,October,212
Taraba,01/11/2019,2019,November,224.0427425
Taraba,01/12/2019,2019,December,246.6666667
Taraba,01/01/2020,2020,January,254.2857143
Taraba,01/02/2020,2020,February,252.8571429
Taraba,01/03/2020,2020,March,243.3333333
Taraba,01/04/2020,2020,April,243.3333333
Taraba,01/05/2020,2020,May,239.0342017
Taraba,01/06/2020,2020,June,233.75
Taraba,01/07/2020,2020,July,238.7120962
Taraba,01/08/2020,2020,August,245.6666667
Taraba,01/09/2020,2020,September,239.1217523
Taraba,01/10/2020,2020,October,239.1217523
Taraba,01/11/2020,2020,November,251.6666667
Taraba,01/12/2020,2020,December,266
Taraba,01/01/2021,2021,January,251.6666667
Taraba,01/02/2021,2021,February,254.1666667
Taraba,01/03/2021,2021,March,256
Taraba,01/04/2021,2021,April,246.3562818
Taraba,01/05/2021,2021,May,248
Taraba,01/06/2021,2021,June,247.3677696
Taraba,01/07/2021,2021,July,273
Taraba,01/08/2021,2021,August,276
Taraba,01/09/2021,2021,September,265.8333333
Taraba,01/10/2021,2021,October,280
Taraba,01/11/2021,2021,November,285.8333333
Taraba,01/12/2021,2021,December,298
Taraba,01/01/2022,2022,January,297.5
Taraba,01/02/2022,2022,February,319.1666667
Taraba,01/03/2022,2022,March,450
Taraba,01/04/2022,2022,April,590
Taraba,01/05/2022,2022,May,650
Taraba,01/06/2022,2022,June,722.5
Taraba,01/07/2022,2022,July,764.1666667
Taraba,01/08/2022,2022,August,766.6666667
Taraba,01/09/2022,2022,September,787.5
Taraba,01/10/2022,2022,October,780
Taraba,01/11/2022,2022,November,782
Taraba,01/12/2022,2022,December,795
Taraba,01/12/2023,2023,December,1050
Taraba,01/01/2023,2023,January,988.33
Taraba,01/02/2023,2023,February,1133.33
Taraba,01/03/2023,2023,March,1325.83
Taraba,01/04/2023,2023,April,1742.46
Yobe,01/06/2015,2015,June,150.8333333
Yobe,01/07/2015,2015,July,150
Yobe,01/08/2015,2015,August,180
Yobe,01/09/2015,2015,September,150
Yobe,01/10/2015,2015,October,190
Yobe,01/11/2015,2015,November,154.3333333
Yobe,01/12/2015,2015,December,160
Yobe,01/01/2016,2016,January,133.3333333
Yobe,01/02/2016,2016,February,140
Yobe,01/03/2016,2016,March,110
Yobe,01/04/2016,2016,April,155
Yobe,01/05/2016,2016,May,155
Yobe,01/06/2016,2016,June,183.3333333
Yobe,01/07/2016,2016,July,205
Yobe,01/08/2016,2016,August,189.6
Yobe,01/09/2016,2016,September,175
Yobe,01/10/2016,2016,October,191.6666667
Yobe,01/11/2016,2016,November,200
Yobe,01/12/2016,2016,December,180
Yobe,01/01/2017,2017,January,226.875
Yobe,01/02/2017,2017,February,250
Yobe,01/03/2017,2017,March,220
Yobe,01/04/2017,2017,April,210
Yobe,01/05/2017,2017,May,200
Yobe,01/06/2017,2017,June,203.89
Yobe,01/07/2017,2017,July,190.34
Yobe,01/08/2017,2017,August,188.93
Yobe,01/09/2017,2017,September,180
Yobe,01/10/2017,2017,October,192.2222222
Yobe,01/11/2017,2017,November,190.66
Yobe,01/12/2017,2017,December,200
Yobe,01/01/2018,2018,January,223.3333333
Yobe,01/02/2018,2018,February,238
Yobe,01/03/2018,2018,March,224.2857143
Yobe,01/04/2018,2018,April,200
Yobe,01/05/2018,2018,May,214.5
Yobe,01/06/2018,2018,June,205
Yobe,01/07/2018,2018,July,200
Yobe,01/08/2018,2018,August,200
Yobe,01/09/2018,2018,September,200
Yobe,01/10/2018,2018,October,228.75
Yobe,01/11/2018,2018,November,215
Yobe,01/12/2018,2018,December,215
Yobe,01/01/2019,2019,January,225
Yobe,01/02/2019,2019,February,235
Yobe,01/03/2019,2019,March,239
Yobe,01/04/2019,2019,April,239.22
Yobe,01/05/2019,2019,May,227.6
Yobe,01/06/2019,2019,June,207.6
Yobe,01/07/2019,2019,July,214
Yobe,01/08/2019,2019,August,205
Yobe,01/09/2019,2019,September,216.5
Yobe,01/10/2019,2019,October,210.625
Yobe,01/11/2019,2019,November,220.4980801
Yobe,01/12/2019,2019,December,235
Yobe,01/01/2020,2020,January,230
Yobe,01/02/2020,2020,February,220
Yobe,01/03/2020,2020,March,212.5
Yobe,01/04/2020,2020,April,215
Yobe,01/05/2020,2020,May,217.6855679
Yobe,01/06/2020,2020,June,220
Yobe,01/07/2020,2020,July,227.5
Yobe,01/08/2020,2020,August,221.6666667
Yobe,01/09/2020,2020,September,213.3333333
Yobe,01/10/2020,2020,October,235
Yobe,01/11/2020,2020,November,223.3333333
Yobe,01/12/2020,2020,December,231.25
Yobe,01/01/2021,2021,January,215
Yobe,01/02/2021,2021,February,225.7142857
Yobe,01/03/2021,2021,March,230
Yobe,01/04/2021,2021,April,231.25
Yobe,01/05/2021,2021,May,238
Yobe,01/06/2021,2021,June,225.8850727
Yobe,01/07/2021,2021,July,235
Yobe,01/08/2021,2021,August,208.3333333
Yobe,01/09/2021,2021,September,233.75
Yobe,01/10/2021,2021,October,227
Yobe,01/11/2021,2021,November,220
Yobe,01/12/2021,2021,December,226.6113587
Yobe,01/01/2022,2022,January,216.6666667
Yobe,01/02/2022,2022,February,240
Yobe,01/03/2022,2022,March,412
Yobe,01/04/2022,2022,April,535
Yobe,01/05/2022,2022,May,560
Yobe,01/06/2022,2022,June,675
Yobe,01/07/2022,2022,July,686.6666667
Yobe,01/08/2022,2022,August,705
Yobe,01/09/2022,2022,September,725
Yobe,01/10/2022,2022,October,782
Yobe,01/11/2022,2022,November,782.8571429
Yobe,01/12/2022,2022,December,790
Yobe,01/12/2023,2023,December,1250
Yobe,01/01/2023,2023,January,1178.57
Yobe,01/02/2023,2023,February,1255
Yobe,01/03/2023,2023,March,1510
Yobe,01/04/2023,2023,April,1637.25
Zamfara,01/06/2015,2015,June,150.2857143
Zamfara,01/07/2015,2015,July,155.5555556
Zamfara,01/08/2015,2015,August,149
Zamfara,01/09/2015,2015,September,165
Zamfara,01/10/2015,2015,October,149
Zamfara,01/11/2015,2015,November,149.1666667
Zamfara,01/12/2015,2015,December,147.6666667
Zamfara,01/01/2016,2016,January,153.75
Zamfara,01/02/2016,2016,February,152.5
Zamfara,01/03/2016,2016,March,154
Zamfara,01/04/2016,2016,April,153.0769231
Zamfara,01/05/2016,2016,May,149.375
Zamfara,01/06/2016,2016,June,179.3333333
Zamfara,01/07/2016,2016,July,206.5384615
Zamfara,01/08/2016,2016,August,206.8181818
Zamfara,01/09/2016,2016,September,209.0909091
Zamfara,01/10/2016,2016,October,186.9230769
Zamfara,01/11/2016,2016,November,205.625
Zamfara,01/12/2016,2016,December,211.4285714
Zamfara,01/01/2017,2017,January,213.75
Zamfara,01/02/2017,2017,February,237.8571429
Zamfara,01/03/2017,2017,March,217.6923077
Zamfara,01/04/2017,2017,April,228.75
Zamfara,01/05/2017,2017,May,230
Zamfara,01/06/2017,2017,June,204.2857143
Zamfara,01/07/2017,2017,July,189.3636364
Zamfara,01/08/2017,2017,August,216.25
Zamfara,01/09/2017,2017,September,197.9090909
Zamfara,01/10/2017,2017,October,218.75
Zamfara,01/11/2017,2017,November,207.07
Zamfara,01/12/2017,2017,December,190
Zamfara,01/01/2018,2018,January,211.6666667
Zamfara,01/02/2018,2018,February,205
Zamfara,01/03/2018,2018,March,213.75
Zamfara,01/04/2018,2018,April,217
Zamfara,01/05/2018,2018,May,190
Zamfara,01/06/2018,2018,June,200.7142857
Zamfara,01/07/2018,2018,July,199.5
Zamfara,01/08/2018,2018,August,202
Zamfara,01/09/2018,2018,September,213.2142857
Zamfara,01/10/2018,2018,October,200.7142857
Zamfara,01/11/2018,2018,November,210.5414286
Zamfara,01/12/2018,2018,December,210
Zamfara,01/01/2019,2019,January,218.3333333
Zamfara,01/02/2019,2019,February,227.2727273
Zamfara,01/03/2019,2019,March,224.4
Zamfara,01/04/2019,2019,April,225
Zamfara,01/05/2019,2019,May,223.7515152
Zamfara,01/06/2019,2019,June,210
Zamfara,01/07/2019,2019,July,210
Zamfara,01/08/2019,2019,August,214.5838384
Zamfara,01/09/2019,2019,September,213.6363636
Zamfara,01/10/2019,2019,October,215.5462081
Zamfara,01/11/2019,2019,November,210.7142857
Zamfara,01/12/2019,2019,December,230
Zamfara,01/01/2020,2020,January,220.9166667
Zamfara,01/02/2020,2020,February,227.2727273
Zamfara,01/03/2020,2020,March,233.75
Zamfara,01/04/2020,2020,April,233.75
Zamfara,01/05/2020,2020,May,220.1539595
Zamfara,01/06/2020,2020,June,219.8567871
Zamfara,01/07/2020,2020,July,220.6987765
Zamfara,01/08/2020,2020,August,214.6428571
Zamfara,01/09/2020,2020,September,204.6428571
Zamfara,01/10/2020,2020,October,220.8267675
Zamfara,01/11/2020,2020,November,248
Zamfara,01/12/2020,2020,December,257.5
Zamfara,01/01/2021,2021,January,262.7777778
Zamfara,01/02/2021,2021,February,268.7777778
Zamfara,01/03/2021,2021,March,232.9496701
Zamfara,01/04/2021,2021,April,225
Zamfara,01/05/2021,2021,May,225
Zamfara,01/06/2021,2021,June,221.6666667
Zamfara,01/07/2021,2021,July,243.5714286
Zamfara,01/08/2021,2021,August,267.5
Zamfara,01/09/2021,2021,September,216.25
Zamfara,01/10/2021,2021,October,223.3333333
Zamfara,01/11/2021,2021,November,250
Zamfara,01/12/2021,2021,December,250
Zamfara,01/01/2022,2022,January,235
Zamfara,01/02/2022,2022,February,260
Zamfara,01/03/2022,2022,March,546
Zamfara,01/04/2022,2022,April,700
Zamfara,01/05/2022,2022,May,704
Zamfara,01/06/2022,2022,June,750
Zamfara,01/07/2022,2022,July,750
Zamfara,01/08/2022,2022,August,768.3333333
Zamfara,01/09/2022,2022,September,778
Zamfara,01/10/2022,2022,October,785
Zamfara,01/11/2022,2022,November,788
Zamfara,01/12/2022,2022,December,795
Zamfara,01/12/2023,2023,December,1225
Zamfara,01/01/2023,2023,January,1182.6
Zamfara,01/02/2023,2023,February,1225
Zamfara,01/03/2023,2023,March,1362.11
Zamfara,01/04/2023,2023,April,1315.71
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
